item_id,department,category,subcategory,brand,production_date,sold_date,days_to_sell,production_price,sold_price
309,Children,Outerwear,Raincoat,Old Navy,2025-11-18,2025-12-14,26.0,9.78,6.93
310,Children,Shoes,Sneakers,Carhartt,2025-11-14,2025-11-25,11.0,22.49,20.14
311,Children,Bottoms,Leggings,Old Navy,2025-11-15,2025-11-16,1.0,8.14,8.14
312,Womens,Outerwear,Coat,Levi's,2025-11-19,2025-11-30,11.0,18.58,17.4
313,Womens,Outerwear,Coat,Carhartt,2025-11-18,2025-12-01,13.0,22.69,21.09
314,Children,Outerwear,Raincoat,Levi's,2025-11-14,,,15.28,
315,Mens,Jackets,Bomber,Nike,2025-11-17,,,13.46,
316,Children,Shoes,Sandals,Nike,2025-11-16,2025-11-23,7.0,14.89,15.33
317,Womens,Dresses,Mini Dress,The North Face,2025-11-15,2025-11-22,7.0,33.39,33.12
318,Children,Outerwear,Sweater,Old Navy,2025-11-17,2025-11-24,7.0,8.81,9.09
319,Children,Shoes,Sneakers,Nike,2025-11-16,2025-11-27,11.0,10.45,10.07
320,Womens,Tops,T-Shirt,Patagonia,2025-11-15,2025-11-22,7.0,31.66,31.08
321,Womens,Dresses,Maxi Dress,Zara,2025-11-18,2025-12-31,43.0,12.75,9.47
322,Children,Shoes,Sandals,Ralph Lauren,2025-11-16,2025-11-19,3.0,19.16,19.36
323,Children,Outerwear,Jacket,Carhartt,2025-11-19,2025-12-28,39.0,26.24,19.08
324,Womens,Shoes,Boots,Lululemon,2025-11-14,2025-11-27,13.0,33.31,32.31
325,Womens,Tops,Blouse,Uniqlo,2025-11-19,2025-11-29,10.0,14.8,12.62
326,Mens,Shoes,Sandals,Zara,2025-11-16,2025-12-03,17.0,9.29,6.96
327,Mens,Pants,Chinos,Columbia,2025-11-16,2025-11-26,10.0,26.16,25.92
328,Mens,Shoes,Boots,Carhartt,2025-11-17,2025-12-02,15.0,19.59,17.79
329,Womens,Outerwear,Jacket,Adidas,2025-11-14,2025-11-18,4.0,19.7,21.59
330,Womens,Pants,Leggings,Carhartt,2025-11-19,2025-12-07,18.0,18.64,15.22
331,Mens,Jackets,Denim Jacket,Ralph Lauren,2025-11-18,2025-12-06,18.0,18.8,16.01
332,Womens,Outerwear,Blazer,Adidas,2025-11-18,2025-11-24,6.0,18.38,18.61
333,Mens,Jackets,Puffer,Uniqlo,2025-11-14,2025-12-01,17.0,8.72,6.98
334,Mens,Jackets,Denim Jacket,The North Face,2025-11-17,2025-12-09,22.0,34.87,27.31
335,Mens,Pants,Jeans,Lululemon,2025-11-13,2025-11-26,13.0,27.77,24.88
336,Womens,Pants,Jeans,Levi's,2025-11-13,2025-11-26,13.0,15.79,12.67
337,Mens,Shirts,Henley,Old Navy,2025-11-13,2025-12-05,22.0,9.83,7.59
338,Mens,Shoes,Loafers,Ralph Lauren,2025-11-18,2025-11-26,8.0,31.18,30.13
339,Children,Shoes,Slip-ons,Ralph Lauren,2025-11-15,2025-11-24,9.0,17.79,15.39
340,Mens,Shirts,Button-Down,Zara,2025-11-17,2025-11-23,6.0,13.24,13.85
341,Womens,Dresses,Mini Dress,Carhartt,2025-11-19,2025-12-09,20.0,15.16,12.18
342,Womens,Outerwear,Blazer,Zara,2025-11-16,,,8.2,
343,Children,Outerwear,Jacket,Ralph Lauren,2025-11-13,2025-11-14,1.0,28.19,27.57
344,Mens,Pants,Dress Pants,Adidas,2025-11-18,2025-11-23,5.0,17.4,16.86
345,Mens,Jackets,Denim Jacket,H&M,2025-11-14,2025-11-17,3.0,9.91,10.97
346,Womens,Outerwear,Cardigan,Patagonia,2025-11-17,2025-11-19,2.0,34.24,36.05
347,Mens,Shirts,T-Shirt,Gap,2025-11-14,2025-12-06,22.0,8.75,6.63
348,Mens,Jackets,Blazer,Levi's,2025-11-13,2025-11-28,15.0,27.68,22.15
349,Children,Shoes,Slip-ons,Levi's,2025-11-17,2025-11-27,10.0,24.61,22.85
350,Womens,Outerwear,Jacket,Uniqlo,2025-11-13,2025-12-26,43.0,7.38,5.23
351,Womens,Dresses,Casual Dress,Old Navy,2025-11-14,2025-11-29,15.0,9.78,8.44
352,Children,Tops,T-Shirt,Uniqlo,2025-11-16,2025-11-19,3.0,8.81,10.02
353,Womens,Outerwear,Coat,Ralph Lauren,2025-11-18,2025-11-23,5.0,29.24,32.45
354,Children,Bottoms,Shorts,Carhartt,2025-11-14,2025-11-24,10.0,31.19,28.88
355,Womens,Shoes,Sneakers,Columbia,2025-11-15,2025-11-17,2.0,22.28,25.4
356,Children,Tops,Hoodie,Old Navy,2025-11-19,2025-11-21,2.0,8.52,9.26
357,Children,Bottoms,Leggings,Adidas,2025-11-14,2025-12-01,17.0,18.57,15.77
358,Children,Tops,Polo,Adidas,2025-11-14,2025-11-24,10.0,19.58,17.35
359,Mens,Jackets,Puffer,Nike,2025-11-15,,,13.52,
360,Womens,Shoes,Flats,Lululemon,2025-11-13,2025-11-30,17.0,38.24,33.13
361,Mens,Shoes,Boots,Lululemon,2025-11-14,2025-11-26,12.0,44.71,39.46
362,Mens,Shirts,Button-Down,H&M,2025-11-13,2025-12-01,18.0,7.99,6.57
363,Mens,Pants,Cargo Pants,Levi's,2025-11-13,2025-11-21,8.0,13.18,12.45
364,Mens,Jackets,Bomber,H&M,2025-11-13,,,6.86,
365,Children,Bottoms,Shorts,Old Navy,2025-11-13,2025-11-21,8.0,7.92,7.78
366,Children,Shoes,Sandals,Zara,2025-11-15,2025-11-25,10.0,11.37,11.47
367,Womens,Shoes,Heels,Columbia,2025-11-16,,,24.83,
368,Children,Bottoms,Joggers,Carhartt,2025-11-17,2025-11-21,4.0,18.22,19.34
369,Children,Shoes,Boots,Levi's,2025-11-17,,,16.39,
370,Children,Tops,Polo,Adidas,2025-11-17,2025-11-22,5.0,16.7,17.11
371,Children,Tops,T-Shirt,Columbia,2025-11-17,2025-11-23,6.0,26.03,24.6
372,Womens,Shoes,Heels,H&M,2025-11-15,,,8.05,
373,Womens,Outerwear,Blazer,Lululemon,2025-11-18,2025-12-16,28.0,40.68,29.1
374,Womens,Shoes,Heels,Old Navy,2025-11-15,,,8.17,
375,Womens,Outerwear,Cardigan,Uniqlo,2025-11-18,2025-12-23,35.0,8.5,6.0
376,Womens,Pants,Leggings,Columbia,2025-11-13,2025-11-21,8.0,28.7,30.24
377,Children,Tops,Sweatshirt,Zara,2025-11-17,2025-12-27,40.0,14.6,11.1
378,Womens,Pants,Leggings,Nike,2025-11-19,2025-12-07,18.0,29.2,24.79
379,Mens,Shirts,T-Shirt,Patagonia,2025-11-18,2025-12-07,19.0,30.36,24.02
380,Mens,Jackets,Bomber,H&M,2025-11-16,2025-11-27,11.0,9.83,9.38
381,Children,Bottoms,Jeans,Nike,2025-11-13,2025-11-14,1.0,19.64,19.65
382,Womens,Pants,Trousers,Lululemon,2025-11-15,,,30.42,
383,Mens,Shoes,Loafers,H&M,2025-11-16,2025-11-24,8.0,9.11,8.37
384,Children,Outerwear,Puffer,Gap,2025-11-15,2025-12-03,18.0,8.77,6.34
385,Mens,Jackets,Denim Jacket,Old Navy,2025-11-16,2025-12-10,24.0,6.26,4.0
386,Children,Tops,Hoodie,Adidas,2025-11-13,2025-12-09,26.0,13.2,10.06
387,Mens,Shoes,Boots,Gap,2025-11-19,,,12.63,
388,Mens,Shoes,Sandals,Carhartt,2025-11-14,,,20.41,
389,Mens,Shirts,Henley,The North Face,2025-11-18,,,22.03,
390,Mens,Shoes,Boots,Ralph Lauren,2025-11-17,2025-11-20,3.0,25.39,24.39
391,Children,Bottoms,Leggings,Ralph Lauren,2025-11-15,2025-12-07,22.0,26.87,20.11
392,Children,Outerwear,Jacket,Patagonia,2025-11-16,2025-11-29,13.0,20.8,18.92
393,Womens,Shoes,Flats,Patagonia,2025-11-15,2025-11-17,2.0,23.45,25.43
394,Children,Shoes,Sandals,Lululemon,2025-11-14,,,49.96,
395,Mens,Jackets,Bomber,Ralph Lauren,2025-11-14,,,18.52,
396,Mens,Jackets,Blazer,Patagonia,2025-11-16,2025-11-21,5.0,30.84,31.87
397,Mens,Shirts,Henley,Levi's,2025-11-13,2025-12-02,19.0,26.78,19.78
398,Womens,Dresses,Evening Dress,Adidas,2025-11-15,2025-11-28,13.0,21.96,19.14
399,Children,Shoes,Sneakers,Old Navy,2025-11-13,2025-12-22,39.0,8.33,5.49
400,Children,Tops,T-Shirt,Gap,2025-11-19,2025-11-25,6.0,13.3,12.14
401,Mens,Pants,Cargo Pants,Columbia,2025-11-14,2025-11-16,2.0,19.82,22.77
402,Children,Outerwear,Sweater,Old Navy,2025-11-19,2025-12-05,16.0,11.29,9.86
403,Womens,Pants,Leggings,The North Face,2025-11-13,,,22.57,
404,Womens,Pants,Jeans,Gap,2025-11-13,,,10.99,
405,Children,Shoes,Boots,The North Face,2025-11-16,2025-12-01,15.0,38.18,32.45
406,Children,Bottoms,Jeans,Carhartt,2025-11-16,2025-11-21,5.0,19.89,19.05
407,Mens,Jackets,Puffer,Columbia,2025-11-18,2025-11-24,6.0,12.34,11.28
408,Womens,Outerwear,Coat,Adidas,2025-11-19,2025-11-28,9.0,15.33,13.13
409,Children,Shoes,Boots,Gap,2025-11-13,2025-12-06,23.0,15.04,10.36
410,Children,Shoes,Sneakers,H&M,2025-11-18,2025-12-07,19.0,7.25,5.23
411,Mens,Pants,Cargo Pants,Carhartt,2025-11-15,2025-12-15,30.0,22.04,14.95
412,Children,Bottoms,Jeans,Patagonia,2025-11-13,2025-11-17,4.0,28.59,27.95
413,Children,Tops,T-Shirt,Gap,2025-11-17,2025-11-29,12.0,13.28,10.96
414,Mens,Pants,Cargo Pants,The North Face,2025-11-15,2025-11-20,5.0,40.47,41.3
415,Children,Bottoms,Shorts,Gap,2025-11-19,2025-11-25,6.0,11.31,11.57
416,Mens,Shirts,Polo,Nike,2025-11-18,,,15.49,
417,Children,Bottoms,Joggers,The North Face,2025-11-13,2025-11-17,4.0,26.29,24.57
418,Children,Tops,Polo,Nike,2025-11-17,2025-11-22,5.0,16.79,16.07
419,Mens,Pants,Jeans,Levi's,2025-11-19,,,22.15,
420,Children,Tops,Sweatshirt,Carhartt,2025-11-17,2025-12-05,18.0,27.87,23.18
421,Mens,Shirts,T-Shirt,Patagonia,2025-11-13,2025-12-07,24.0,30.0,19.67
422,Womens,Dresses,Casual Dress,Levi's,2025-11-15,2025-12-11,26.0,17.5,11.52
423,Womens,Outerwear,Cardigan,Ralph Lauren,2025-11-16,,,22.71,
424,Mens,Shirts,T-Shirt,Adidas,2025-11-14,2025-11-25,11.0,18.0,14.99
425,Children,Outerwear,Raincoat,Patagonia,2025-11-18,2025-11-28,10.0,24.5,23.89
426,Womens,Pants,Wide-Leg Pants,Old Navy,2025-11-18,2025-11-22,4.0,10.17,11.15
427,Mens,Shoes,Loafers,Ralph Lauren,2025-11-16,,,27.29,
428,Mens,Pants,Cargo Pants,The North Face,2025-11-16,2025-12-10,24.0,38.73,25.32
429,Mens,Jackets,Blazer,Patagonia,2025-11-17,2025-12-05,18.0,36.55,30.84
430,Womens,Shoes,Heels,Patagonia,2025-11-18,2025-12-24,36.0,19.79,13.03
431,Children,Tops,Polo,Carhartt,2025-11-15,,,21.04,
432,Womens,Outerwear,Jacket,Lululemon,2025-11-15,,,28.65,
433,Womens,Dresses,Mini Dress,Columbia,2025-11-18,2025-12-16,28.0,31.29,22.03
434,Mens,Pants,Chinos,Carhartt,2025-11-15,2025-12-06,21.0,25.2,19.95
435,Children,Outerwear,Puffer,Uniqlo,2025-11-16,2025-11-22,6.0,8.29,8.23
436,Womens,Shoes,Heels,Levi's,2025-11-19,2025-12-01,12.0,21.82,21.2
437,Children,Shoes,Slip-ons,Carhartt,2025-11-19,,,20.84,
438,Womens,Tops,Tank Top,Uniqlo,2025-11-15,,,12.3,
439,Children,Shoes,Slip-ons,Old Navy,2025-11-17,2025-12-02,15.0,10.61,8.55
440,Children,Shoes,Sneakers,Carhartt,2025-11-13,,,23.39,
441,Children,Outerwear,Jacket,Levi's,2025-11-18,2025-12-06,18.0,12.75,9.21
442,Womens,Tops,Blouse,H&M,2025-11-19,2025-12-13,24.0,8.62,6.47
443,Womens,Pants,Jeans,H&M,2025-11-17,2025-12-07,20.0,10.15,7.9
444,Children,Outerwear,Sweater,Old Navy,2025-11-18,2025-11-20,2.0,11.5,12.13
445,Womens,Outerwear,Jacket,Nike,2025-11-14,2025-12-16,32.0,20.49,14.84
446,Children,Bottoms,Leggings,Uniqlo,2025-11-19,2025-12-07,18.0,11.44,10.02
447,Womens,Tops,Tank Top,Levi's,2025-11-13,2025-12-17,34.0,24.92,17.29
448,Children,Tops,T-Shirt,Columbia,2025-11-18,2025-11-26,8.0,24.81,23.76
449,Womens,Outerwear,Jacket,Patagonia,2025-11-15,,,30.46,
450,Womens,Shoes,Heels,Patagonia,2025-11-14,,,28.75,
451,Womens,Pants,Wide-Leg Pants,Lululemon,2025-11-15,2025-11-25,10.0,29.35,29.49
452,Womens,Pants,Trousers,Carhartt,2025-11-15,2025-11-28,13.0,21.27,19.93
453,Children,Outerwear,Sweater,Zara,2025-11-14,2025-12-17,33.0,11.73,8.66
454,Womens,Outerwear,Blazer,Gap,2025-11-17,2025-11-23,6.0,11.51,10.89
455,Womens,Tops,T-Shirt,H&M,2025-11-19,,,5.28,
456,Womens,Shoes,Flats,Uniqlo,2025-11-16,,,9.98,
457,Mens,Shoes,Sneakers,Carhartt,2025-11-16,2025-11-23,7.0,24.62,25.98
458,Children,Shoes,Sandals,Patagonia,2025-11-14,2025-12-05,21.0,30.99,23.14
459,Womens,Pants,Wide-Leg Pants,Lululemon,2025-11-18,,,33.87,
460,Womens,Dresses,Maxi Dress,The North Face,2025-11-17,2025-12-22,35.0,36.22,26.2
461,Mens,Jackets,Bomber,Gap,2025-11-19,2025-11-30,11.0,11.23,10.62
462,Womens,Pants,Wide-Leg Pants,Gap,2025-11-13,,,11.16,
463,Womens,Outerwear,Cardigan,Ralph Lauren,2025-11-18,2025-12-16,28.0,25.21,18.95
464,Womens,Outerwear,Blazer,Gap,2025-11-13,2025-12-05,22.0,9.89,6.77
465,Children,Shoes,Sandals,Carhartt,2025-11-18,,,19.59,
466,Children,Shoes,Boots,Ralph Lauren,2025-11-18,2025-11-25,7.0,29.17,29.01
467,Children,Tops,Sweatshirt,Zara,2025-11-18,,,12.39,
468,Children,Tops,Sweatshirt,Columbia,2025-11-17,2025-12-04,17.0,22.27,19.54
469,Womens,Dresses,Mini Dress,H&M,2025-11-17,2025-11-22,5.0,6.77,6.6
470,Womens,Pants,Jeans,Gap,2025-11-18,,,13.68,
471,Mens,Jackets,Denim Jacket,Nike,2025-11-16,2025-11-27,11.0,18.65,17.43
472,Children,Tops,Polo,Adidas,2025-11-17,2025-12-28,41.0,12.87,8.19
473,Mens,Shoes,Loafers,H&M,2025-11-19,,,7.55,
474,Womens,Outerwear,Cardigan,Zara,2025-11-19,,,7.15,
475,Mens,Pants,Cargo Pants,Nike,2025-11-16,2025-11-18,2.0,20.93,23.33
476,Womens,Dresses,Casual Dress,Uniqlo,2025-11-15,2025-12-11,26.0,10.34,7.6
477,Children,Outerwear,Jacket,Nike,2025-11-14,2025-12-03,19.0,16.25,11.62
478,Mens,Shirts,Henley,Levi's,2025-11-18,2025-11-24,6.0,20.46,19.77
479,Womens,Pants,Trousers,Lululemon,2025-11-15,2025-11-18,3.0,23.51,26.89
480,Children,Shoes,Slip-ons,Patagonia,2025-11-14,,,34.42,
481,Womens,Shoes,Boots,The North Face,2025-11-13,,,35.26,
482,Womens,Outerwear,Cardigan,Columbia,2025-11-15,,,31.07,
483,Womens,Tops,T-Shirt,Uniqlo,2025-11-13,2025-11-23,10.0,12.41,10.8
484,Children,Shoes,Sandals,Columbia,2025-11-17,2025-12-13,26.0,24.41,17.35
485,Children,Shoes,Sneakers,Levi's,2025-11-14,,,23.11,
486,Mens,Jackets,Puffer,Lululemon,2025-11-13,2025-12-18,35.0,28.36,21.42
487,Children,Shoes,Sandals,Gap,2025-11-13,,,16.01,
488,Mens,Shirts,Henley,Nike,2025-11-16,2025-11-29,13.0,16.43,14.49
489,Womens,Outerwear,Cardigan,Columbia,2025-11-13,2025-11-25,12.0,32.22,28.09
490,Children,Outerwear,Sweater,Old Navy,2025-11-14,2025-11-26,12.0,7.18,6.35
491,Womens,Dresses,Mini Dress,Nike,2025-11-19,2025-11-28,9.0,21.88,20.21
492,Children,Tops,Hoodie,Carhartt,2025-11-17,2025-12-18,31.0,22.74,16.42
493,Children,Bottoms,Jeans,Old Navy,2025-11-19,2025-11-26,7.0,10.08,8.98
494,Womens,Shoes,Boots,Adidas,2025-11-19,2025-11-30,11.0,11.81,11.89
495,Mens,Shirts,T-Shirt,The North Face,2025-11-18,,,27.19,
496,Children,Tops,Hoodie,Patagonia,2025-11-15,,,20.79,
497,Mens,Pants,Chinos,Carhartt,2025-11-13,,,15.85,
498,Womens,Shoes,Flats,Levi's,2025-11-18,2025-11-27,9.0,18.79,18.86
499,Children,Tops,Polo,Levi's,2025-11-16,2025-12-25,39.0,21.34,14.66
500,Womens,Pants,Wide-Leg Pants,Adidas,2025-11-14,,,18.83,
501,Children,Shoes,Slip-ons,Gap,2025-11-19,2025-12-02,13.0,11.49,9.85
502,Children,Shoes,Boots,Lululemon,2025-11-17,2025-12-19,32.0,38.41,27.09
503,Mens,Shoes,Loafers,Columbia,2025-11-16,2025-11-24,8.0,22.29,22.45
504,Children,Bottoms,Joggers,Uniqlo,2025-11-19,2025-12-02,13.0,9.82,8.51
505,Womens,Tops,Tank Top,Zara,2025-11-17,2025-12-07,20.0,11.39,9.31
506,Womens,Tops,Blouse,Columbia,2025-11-16,2025-11-26,10.0,26.65,24.79
507,Mens,Shirts,Button-Down,H&M,2025-11-18,2025-11-28,10.0,8.5,7.69
508,Womens,Pants,Leggings,Nike,2025-11-16,2025-11-21,5.0,19.51,21.81
509,Children,Bottoms,Jeans,Adidas,2025-11-13,2025-11-22,9.0,24.42,25.13
510,Mens,Shoes,Boots,Carhartt,2025-11-19,2025-11-24,5.0,26.18,27.48
511,Womens,Tops,Sweater,Old Navy,2025-11-15,,,8.6,
512,Womens,Shoes,Sneakers,Gap,2025-11-13,,,13.18,
513,Womens,Tops,Tank Top,Old Navy,2025-11-15,2025-11-21,6.0,8.36,8.69
514,Mens,Shoes,Loafers,Patagonia,2025-11-14,2026-01-03,50.0,33.85,21.95
515,Children,Bottoms,Shorts,Uniqlo,2025-11-16,2025-12-02,16.0,13.86,10.92
516,Mens,Shoes,Sneakers,The North Face,2025-11-16,2025-12-07,21.0,32.82,23.19
517,Womens,Shoes,Boots,Lululemon,2025-11-17,2025-11-21,4.0,32.42,31.23
518,Womens,Shoes,Boots,Zara,2025-11-15,,,6.74,
519,Mens,Shoes,Sneakers,Patagonia,2025-11-19,2025-11-20,1.0,21.54,21.16
520,Mens,Jackets,Puffer,Adidas,2025-11-17,2025-11-20,3.0,12.6,12.2
521,Womens,Outerwear,Cardigan,Ralph Lauren,2025-11-16,2025-12-03,17.0,29.89,25.57
522,Mens,Pants,Chinos,H&M,2025-11-17,2025-11-17,0.0,8.39,8.96
523,Children,Tops,T-Shirt,Carhartt,2025-11-19,2025-11-20,1.0,20.77,22.17
524,Mens,Shoes,Sandals,Columbia,2025-11-19,,,24.89,
525,Children,Tops,Polo,Gap,2025-11-14,2025-11-23,9.0,13.02,11.61
526,Children,Shoes,Sneakers,The North Face,2025-11-19,2025-12-10,21.0,20.02,15.54
527,Mens,Pants,Chinos,Nike,2025-11-14,2025-11-16,2.0,19.62,19.78
528,Womens,Dresses,Casual Dress,Uniqlo,2025-11-13,2025-12-02,19.0,9.85,7.13
529,Womens,Pants,Trousers,Ralph Lauren,2025-11-14,2025-11-16,2.0,18.7,18.06
530,Womens,Dresses,Evening Dress,H&M,2025-11-19,2025-12-19,30.0,10.71,7.19
531,Children,Tops,Hoodie,Adidas,2025-11-17,,,9.5,
532,Mens,Shoes,Sandals,Carhartt,2025-11-19,2025-11-30,11.0,18.6,16.51
533,Womens,Outerwear,Jacket,Uniqlo,2025-11-18,2025-12-11,23.0,8.81,6.82
534,Mens,Shoes,Sneakers,Carhartt,2025-11-16,2025-12-23,37.0,27.74,17.79
535,Mens,Shoes,Sneakers,Uniqlo,2025-11-15,2025-11-27,12.0,10.48,9.74
536,Womens,Shoes,Sneakers,Columbia,2025-11-19,2025-12-07,18.0,25.11,21.01
537,Children,Bottoms,Shorts,Old Navy,2025-11-13,2025-11-26,13.0,6.93,6.6
538,Children,Tops,T-Shirt,Carhartt,2025-11-18,2025-12-14,26.0,20.05,13.27
539,Children,Tops,Polo,Lululemon,2025-11-19,2025-12-03,14.0,34.54,32.28
540,Children,Tops,Sweatshirt,The North Face,2025-11-17,2025-11-19,2.0,25.09,25.77
541,Children,Tops,Sweatshirt,Lululemon,2025-11-15,2025-11-30,15.0,29.48,26.58
542,Children,Bottoms,Shorts,Patagonia,2025-11-15,2025-12-01,16.0,21.38,17.61
543,Mens,Shirts,Button-Down,Old Navy,2025-11-15,2025-11-17,2.0,9.5,9.72
544,Mens,Shoes,Sneakers,H&M,2025-11-15,2025-11-26,11.0,6.8,6.77
545,Womens,Pants,Trousers,Patagonia,2025-11-18,2025-12-12,24.0,37.46,26.46
546,Womens,Pants,Trousers,Carhartt,2025-11-16,2025-11-21,5.0,24.63,27.1
547,Womens,Shoes,Boots,Ralph Lauren,2025-11-17,2025-12-10,23.0,28.83,20.23
548,Mens,Jackets,Bomber,The North Face,2025-11-15,,,34.91,
549,Womens,Outerwear,Cardigan,Ralph Lauren,2025-11-14,,,14.47,
550,Mens,Jackets,Denim Jacket,H&M,2025-11-18,,,8.73,
551,Womens,Outerwear,Coat,Carhartt,2025-11-19,2025-12-20,31.0,17.69,12.13
552,Children,Tops,Hoodie,Gap,2025-11-18,2025-11-25,7.0,15.56,15.38
553,Womens,Pants,Wide-Leg Pants,Nike,2025-11-13,2025-11-22,9.0,16.23,16.03
554,Mens,Jackets,Bomber,Adidas,2025-11-13,2025-11-21,8.0,17.26,16.78
555,Children,Outerwear,Sweater,Columbia,2025-11-13,2025-11-18,5.0,21.53,21.59
556,Mens,Shirts,Polo,Columbia,2025-11-14,2025-11-16,2.0,21.89,24.71
557,Womens,Outerwear,Jacket,The North Face,2025-11-17,2025-12-12,25.0,30.07,20.6
558,Womens,Pants,Jeans,Adidas,2025-11-19,2025-12-16,27.0,18.8,11.88
559,Mens,Shirts,Polo,Columbia,2025-11-17,2025-11-22,5.0,33.56,34.8
560,Children,Bottoms,Joggers,Patagonia,2025-11-17,2025-11-20,3.0,26.52,27.87
561,Womens,Tops,T-Shirt,Patagonia,2025-11-14,2025-12-12,28.0,30.61,21.6
562,Children,Outerwear,Jacket,Ralph Lauren,2025-11-14,2025-12-01,17.0,32.0,27.0
563,Children,Outerwear,Jacket,Old Navy,2025-11-19,2025-11-25,6.0,9.78,9.56
564,Womens,Shoes,Heels,Levi's,2025-11-15,2025-11-23,8.0,24.36,21.49
565,Mens,Shoes,Loafers,Carhartt,2025-11-15,,,22.69,
566,Mens,Jackets,Puffer,Gap,2025-11-18,,,14.46,
567,Womens,Dresses,Casual Dress,Lululemon,2025-11-13,2025-11-14,1.0,41.38,48.75
568,Mens,Shirts,Henley,The North Face,2025-11-18,2025-11-30,12.0,20.17,18.82
569,Children,Tops,Hoodie,Columbia,2025-11-17,2025-11-24,7.0,22.74,20.37
570,Children,Shoes,Sandals,Ralph Lauren,2025-11-16,,,23.24,
571,Children,Bottoms,Joggers,Patagonia,2025-11-19,2025-11-27,8.0,28.33,29.02
572,Womens,Tops,Sweater,Carhartt,2025-11-14,2025-11-22,8.0,21.06,20.96
573,Children,Outerwear,Raincoat,Zara,2025-11-14,,,12.89,
574,Womens,Shoes,Boots,Uniqlo,2025-11-13,2025-12-02,19.0,14.0,10.3
575,Children,Shoes,Slip-ons,Lululemon,2025-11-15,2025-11-15,0.0,37.74,45.31
576,Children,Bottoms,Shorts,Levi's,2025-11-18,,,22.01,
577,Children,Shoes,Sneakers,Columbia,2025-11-16,2025-11-17,1.0,12.03,12.8
578,Womens,Pants,Wide-Leg Pants,Gap,2025-11-15,2025-12-03,18.0,16.52,12.54
579,Mens,Shirts,Polo,Gap,2025-11-15,2025-12-03,18.0,12.32,9.57
580,Womens,Outerwear,Cardigan,Patagonia,2025-11-15,2025-12-14,29.0,23.45,16.78
581,Mens,Shirts,Polo,H&M,2025-11-17,,,8.5,
582,Mens,Shoes,Sneakers,Adidas,2025-11-13,,,14.24,
583,Mens,Pants,Chinos,Carhartt,2025-11-15,2025-11-20,5.0,14.36,14.75
584,Mens,Shoes,Sneakers,Levi's,2025-11-18,2025-11-29,11.0,19.75,18.42
585,Womens,Shoes,Sneakers,Gap,2025-11-15,2025-11-19,4.0,7.71,7.43
586,Children,Bottoms,Leggings,Ralph Lauren,2025-11-17,2025-11-23,6.0,20.69,19.35
587,Children,Bottoms,Leggings,Columbia,2025-11-13,2025-11-19,6.0,24.69,22.29
588,Children,Shoes,Sneakers,Carhartt,2025-11-13,2025-11-18,5.0,15.12,16.01
589,Mens,Shoes,Loafers,Adidas,2025-11-19,2025-11-23,4.0,12.89,12.12
590,Womens,Dresses,Evening Dress,Zara,2025-11-15,2025-12-26,41.0,12.01,8.84
591,Children,Bottoms,Leggings,Uniqlo,2025-11-16,2025-11-27,11.0,11.0,9.69
592,Children,Tops,Sweatshirt,Ralph Lauren,2025-11-19,,,25.56,
593,Children,Tops,T-Shirt,Adidas,2025-11-13,2025-12-16,33.0,18.81,12.67
594,Womens,Pants,Leggings,H&M,2025-11-17,2025-11-19,2.0,7.2,8.12
595,Mens,Shoes,Loafers,Ralph Lauren,2025-11-16,2025-11-20,4.0,17.46,16.63
596,Womens,Outerwear,Blazer,H&M,2025-11-15,,,7.4,
597,Children,Bottoms,Leggings,H&M,2025-11-13,,,9.15,
598,Womens,Shoes,Flats,Ralph Lauren,2025-11-19,2025-11-30,11.0,36.1,31.85
599,Children,Outerwear,Puffer,Carhartt,2025-11-18,2025-11-28,10.0,18.34,18.64
600,Children,Shoes,Slip-ons,Patagonia,2025-11-15,2025-11-28,13.0,23.74,21.55
601,Mens,Shoes,Loafers,Old Navy,2025-11-20,2025-11-30,10.0,11.15,11.11
602,Mens,Shirts,Button-Down,H&M,2025-11-24,2025-12-08,14.0,11.98,11.07
603,Children,Bottoms,Shorts,H&M,2025-11-25,2025-12-19,24.0,9.95,7.28
604,Children,Bottoms,Leggings,Patagonia,2025-11-25,2025-12-04,9.0,25.12,22.59
605,Children,Outerwear,Puffer,Carhartt,2025-11-20,2025-12-02,12.0,21.61,19.56
606,Mens,Pants,Chinos,Patagonia,2025-11-26,2025-12-19,23.0,28.09,22.07
607,Womens,Tops,Blouse,Zara,2025-11-25,2025-12-19,24.0,10.18,7.58
608,Mens,Shoes,Boots,The North Face,2025-11-20,2025-11-26,6.0,27.48,28.36
609,Womens,Dresses,Maxi Dress,Ralph Lauren,2025-11-24,2025-11-25,1.0,30.57,30.5
610,Children,Shoes,Boots,Patagonia,2025-11-25,2025-12-14,19.0,31.09,25.44
611,Children,Tops,T-Shirt,Uniqlo,2025-11-23,2025-12-06,13.0,6.21,5.73
612,Mens,Jackets,Blazer,Lululemon,2025-11-25,2025-12-03,8.0,33.19,32.88
613,Womens,Shoes,Heels,Zara,2025-11-22,,,10.21,
614,Children,Bottoms,Shorts,Columbia,2025-11-21,2025-12-09,18.0,33.8,28.57
615,Womens,Dresses,Mini Dress,Adidas,2025-11-22,2025-12-17,25.0,10.68,8.15
616,Children,Bottoms,Joggers,H&M,2025-11-22,2025-11-26,4.0,8.18,7.72
